Size_m2,Bedrooms,Bathrooms,Location,YearBuilt,Price
280.1,5,4,Suburb,2016,170
170.48,3,2,City,1987,207
192.31,1,1,City,1985,65
92.44,4,3,City,1993,280
137.59,2,4,Suburb,1981,80
343.83,13,2,City,1979,715
332.87,9,3,Suburb,1973,378
229.1,6,2,Suburb,1982,252
334.26,8,3,Suburb,1978,272
214.23,7,4,City,1998,420
208.75,6,3,Suburb,1996,258
228.54,8,5,Suburb,1960,304
216.56,3,2,City,1978,207
210.61,1,5,City,1974,64
300.08,8,2,City,1960,488
234.67,8,4,Suburb,1990,272
271.74,14,3,Suburb,2011,658
292.74,8,2,City,2002,504
250.37,10,1,Suburb,2005,300
160.91,9,4,Suburb,2009,423
135.73,8,1,Suburb,1979,376
234.58,7,4,City,2021,469
213.49,12,5,Suburb,2002,408
230.59,14,4,City,1964,714
223.71,1,1,City,1971,69
394.93,1,1,City,2016,67
137.22,5,1,Suburb,2019,210
93.74,8,1,Suburb,2014,368
246.66,9,5,Suburb,1986,288
200.02,4,5,City,1987,204
245.64,3,5,City,1996,171
263.19,6,3,Suburb,1978,252
309.37,13,2,Suburb,2010,611
125.51,8,4,City,1972,520
188.13,4,3,Suburb,2004,172
253.07,12,1,City,1965,648
275.55,14,1,City,1960,910
369.2,8,1,City,1984,432
287.72,1,4,City,1985,50
221.02,12,4,Suburb,1972,516
166.11,11,4,City,1978,682
187.66,6,5,City,1969,360
185.71,14,3,Suburb,2004,686
267.93,10,1,City,1974,520
241.73,1,3,City,1990,66
137.59,8,5,City,1967,496
196.12,5,3,City,1989,270
282.61,3,3,Suburb,1960,150
247.96,8,4,Suburb,1975,256
262.27,1,5,Suburb,1970,43
250,14,1,Suburb,1986,588
331.85,10,3,City,1999,550
240.34,7,4,City,2003,462
199.37,9,5,Suburb,2016,333
164.53,9,4,City,2007,504
241.27,12,5,Suburb,1999,480
64.1,12,5,City,1998,708
212.65,12,1,Suburb,1962,588
211.26,11,1,Suburb,2014,528
134.9,4,3,Suburb,1960,136
163.7,14,2,Suburb,1982,700
278.06,10,4,City,2021,510
239.97,10,1,City,1993,560
231.51,3,2,City,1976,210
244.99,6,1,Suburb,2007,222
230.86,12,4,Suburb,2012,408
306.67,12,2,City,2020,660
232.91,7,3,City,1970,427
128.76,14,2,City,1974,756
332.13,5,5,City,1970,250
249.17,6,5,Suburb,1966,234
185.99,13,5,Suburb,2006,611
142.23,7,3,City,1967,350
250.84,13,3,City,1964,715
217.11,2,5,City,2022,106
328.41,13,4,Suburb,1980,533
201.97,11,4,City,1971,759
169.64,4,2,Suburb,1970,160
283.82,3,5,Suburb,2013,114
285.68,11,5,City,1969,649
235.88,7,4,City,1975,399
269.33,12,4,City,1974,684
222.32,5,3,Suburb,2017,235
240.15,11,3,City,1963,660
301.47,8,1,City,1981,504
265.98,9,4,Suburb,1994,423
213.68,2,3,Suburb,1973,94
313.83,3,5,Suburb,1990,120
69.03,6,1,City,1970,336
359.91,14,1,Suburb,1995,672
112.41,2,2,Suburb,1983,84
183.48,1,4,Suburb,1999,32
222.13,5,4,Suburb,2001,195
215.16,10,2,Suburb,1980,340
291.07,7,1,City,2010,378
155.15,10,2,Suburb,2014,450
241.92,12,2,Suburb,1963,432
186.74,11,2,Suburb,2021,462
244.24,2,1,City,1984,110
220.55,14,3,City,1973,784
230.86,1,2,Suburb,2000,33
188.59,4,2,Suburb,2016,140
191.19,9,3,Suburb,1997,387
243.68,4,1,Suburb,2021,132
286.88,8,5,City,2000,560
185.43,10,5,City,2004,580
167.6,11,1,City,1975,704
265.15,5,3,Suburb,1978,155
222.69,10,5,Suburb,1996,500
279.45,10,3,City,2020,650
165.18,11,3,City,1985,583
107.58,13,1,Suburb,2023,442
189.71,9,2,City,1972,477
174.29,1,2,City,1993,63
219.62,10,4,City,1982,510
182.83,8,3,City,1979,472
273.6,5,5,City,2013,350
205.78,2,3,Suburb,2017,64
234.67,10,3,Suburb,2018,490
235.14,12,3,Suburb,1979,480
237.65,9,1,Suburb,1998,414
223.15,4,1,City,1991,220
258.46,4,1,Suburb,2000,132
172.43,14,1,City,1980,924
316.89,5,4,City,1983,340
209.22,6,3,Suburb,1975,192
138.43,1,1,Suburb,1991,30
237.18,7,3,Suburb,1985,245
168.71,7,2,Suburb,1962,315
268.58,14,3,City,1966,840
370.31,2,5,City,1975,136
172.99,6,4,City,2012,360
246.66,10,1,Suburb,1963,440
109.16,13,1,Suburb,2004,494
254.65,12,5,City,1991,696
166.48,3,2,City,2017,195
183.67,3,4,Suburb,1972,120
152.27,11,5,Suburb,1981,517
273.04,8,5,City,2003,480
291.16,10,5,City,2003,680
226.31,6,1,City,1989,420
167.88,11,1,Suburb,1982,363
329.43,3,1,City,1971,189
175.4,4,1,City,1973,280
82.4,10,2,Suburb,1995,350
255.02,12,4,City,2004,660
152.08,7,3,City,1983,483
289.86,2,1,City,1962,140
199.65,8,1,Suburb,2010,240
264.59,8,5,Suburb,2014,312
317.08,12,5,City,1997,660
145.21,9,3,Suburb,1979,288
187.48,12,5,City,1961,612
219.81,10,3,City,1985,600
326,8,2,Suburb,1961,312
181.44,4,3,City,2001,200
185.62,2,3,Suburb,1999,68
256.32,10,1,Suburb,1968,400
186.74,10,4,City,1961,600
234.86,4,5,City,1987,252
122.63,10,5,Suburb,1962,330
370.59,12,3,Suburb,1975,408
136.01,8,2,City,1963,536
203.64,1,2,Suburb,1982,50
222.69,13,3,City,1965,650
350.71,14,1,City,2014,924
137.59,10,2,Suburb,1967,480
355.45,6,2,City,2023,336
274.62,14,4,Suburb,2000,630
252.23,14,1,City,1999,784
159.98,12,2,City,1986,732
262.36,5,5,City,1998,300
177.17,13,2,City,2012,754
308.16,8,3,City,1999,448
160.82,14,1,City,2011,896
217.3,14,5,Suburb,1996,490
188.22,2,5,Suburb,1978,84
159.79,4,3,City,1993,212
273.6,13,3,Suburb,1969,650
260.04,13,5,Suburb,2011,650
304.44,12,5,Suburb,2001,564
107.58,13,2,Suburb,2019,585
294.87,11,1,Suburb,1961,440
389.73,5,3,City,1960,300
195,14,5,City,2009,868
349.59,8,2,City,1995,400
207.45,14,4,City,1981,924
134.43,5,2,City,1995,335
204.67,14,5,Suburb,1962,686
293.85,10,3,Suburb,2003,380
169.64,6,5,City,1975,420
185.25,2,2,City,1970,110
263.84,6,5,Suburb,1969,300
225.01,9,1,City,2010,531
263.29,11,4,City,2001,605
240.43,11,3,Suburb,1984,396
256.41,6,5,City,1965,300
196.3,11,4,City,2003,649
240.06,6,3,City,1967,312
163.7,8,2,City,1993,536
309.65,1,1,City,2000,65
183.02,2,5,Suburb,1960,60
299.15,5,3,City,1962,285
209.4,3,4,City,2011,156
238.11,4,5,Suburb,2002,132
192.22,9,5,City,2006,468
157.84,8,3,City,1978,456
109.9,14,1,Suburb,2006,420
155.33,12,3,Suburb,1964,432
203.46,5,4,Suburb,2023,215
238.76,6,3,Suburb,2004,234
291.34,8,3,Suburb,2023,360
195.47,5,2,City,2004,335
166.67,3,3,Suburb,1995,114
129.79,5,3,Suburb,1968,230
256.41,14,1,Suburb,1982,574
315.87,13,3,Suburb,1991,546
308.16,5,2,City,2004,285
271.56,11,2,Suburb,1987,473
266.82,3,2,City,2011,201
336.59,13,3,City,1970,728
246.66,7,3,Suburb,1978,329
267.37,3,5,City,2023,189
203.64,10,4,City,2024,500
135.08,7,4,City,2016,364
179.77,10,4,Suburb,1963,420
224.17,7,5,Suburb,1988,287
228.82,1,2,City,1963,51
351.64,9,4,Suburb,1960,279
230.12,14,5,Suburb,1977,434
302.4,4,5,Suburb,1972,160
196.12,1,2,City,2008,66
204.29,11,1,Suburb,2006,484
137.31,3,4,Suburb,1989,117
175.87,2,3,City,1986,136
259.48,4,4,Suburb,1987,144
225.29,7,5,City,1961,483
286.88,6,2,Suburb,1979,234
236.72,10,5,Suburb,1983,390
201.6,3,4,Suburb,2003,99
366.22,13,4,Suburb,1980,403
218.6,3,3,City,1981,183
301.38,13,1,Suburb,2017,585
198.35,4,4,City,1970,280
271.56,1,2,City,2012,69
285.86,4,1,Suburb,1968,180
238.48,6,2,Suburb,2011,204
69.77,9,4,Suburb,1972,423
226.03,2,5,Suburb,1960,88
305.84,6,4,Suburb,2003,294
259.48,4,5,Suburb,1983,156
254.18,5,2,Suburb,1964,225
111.39,8,3,Suburb,1979,352
177.35,13,1,Suburb,2023,637
251.86,8,2,City,1974,560
251.77,4,3,Suburb,2013,196
304.81,10,5,Suburb,1970,480
215.26,5,3,City,1982,340
251.49,8,4,Suburb,1960,368
225.85,3,4,Suburb,2001,90
159.79,2,1,City,2006,138
76.27,12,5,Suburb,1997,528
253.16,14,3,City,1961,756
236.25,13,4,Suburb,2004,650
184.04,12,2,Suburb,1986,456
118.17,13,4,Suburb,2020,520
266.26,8,3,City,1970,424
207.27,10,3,City,1988,660
261.43,14,1,City,1984,756
347.55,5,1,City,2013,295
83.8,3,4,Suburb,2007,138
178.75,10,3,City,2005,580
210.98,4,1,Suburb,2000,136
320.61,8,2,Suburb,2000,288
117.06,2,1,Suburb,2020,60
352.29,3,1,Suburb,1970,108
233.74,13,4,Suburb,2003,546
218.51,9,1,City,1991,630
211.73,14,4,Suburb,2008,602
196.03,1,1,Suburb,1965,31
293.76,9,3,City,2016,549
154.4,1,4,Suburb,1965,46
247.49,10,3,City,2006,610
199.46,2,4,Suburb,2022,90
174.56,4,2,City,2008,268
395.12,14,4,Suburb,1981,700
252.42,12,2,Suburb,1978,564
265.15,12,5,City,2014,816
299.71,5,4,Suburb,1993,170
131.18,2,1,Suburb,2000,92
340.21,9,4,City,1966,522
59.55,9,1,City,2016,585
174.19,6,5,Suburb,1975,276
194.54,7,4,City,2018,399
263.1,11,2,Suburb,1997,330
239.23,5,3,City,1968,255
213.77,10,1,City,1993,690
223.99,14,2,City,2005,840
160.35,4,3,Suburb,1996,184
126.16,11,2,Suburb,2002,506
272.67,7,4,Suburb,2006,224
270.44,14,5,City,1965,784
329.16,3,2,Suburb,1997,93
172.8,12,3,Suburb,2020,360
270.44,11,2,City,1963,572
206.15,2,2,City,1964,112
303.14,5,1,Suburb,2019,240
292.09,7,2,Suburb,2015,301
238.67,11,2,Suburb,2018,506
202.44,6,5,Suburb,1966,192
288.09,5,2,Suburb,1990,230
267.37,9,5,City,2007,459
179.67,9,5,Suburb,2001,378
137.31,11,2,Suburb,1989,396
205.78,10,2,Suburb,2010,340
324.6,5,5,City,1994,320
300.26,3,3,City,2021,156
151.52,8,5,Suburb,2010,288
147.9,1,4,Suburb,2009,40
308.72,4,5,Suburb,1989,160
150.04,2,1,Suburb,1978,80
258.36,1,2,City,2009,58
184.23,11,1,Suburb,2013,429
331.29,12,2,Suburb,1963,468
174.1,3,4,Suburb,1971,117
300.08,7,3,City,1974,476
237,1,4,City,1974,65
241.36,10,3,City,1969,640
95.04,2,3,City,2020,100
79.71,11,2,City,1978,627
210.24,12,2,Suburb,2012,468
241.08,4,1,City,2016,212
150.69,11,1,Suburb,1968,429
153.1,9,5,Suburb,1988,405
261.8,13,3,Suburb,1966,585
261.89,5,5,City,1976,250
215.72,5,5,City,1975,350
276.2,14,1,City,1997,700
147.44,13,4,Suburb,2006,598
201.32,4,4,Suburb,1969,196
333.34,1,1,City,1983,61
229.28,9,5,City,2009,540
233.09,6,4,City,2002,324
376.63,7,2,Suburb,1996,266
132.67,10,4,Suburb,2004,460
277.22,9,3,City,2013,486
334.36,7,5,Suburb,2002,273
203.36,11,2,Suburb,1996,495
281.4,5,5,City,2000,350
160.16,2,1,Suburb,1960,82
179.58,3,2,Suburb,1975,129
250.09,11,4,Suburb,1996,528
277.41,12,5,City,1996,696
298.59,13,5,Suburb,1966,481
328.13,14,2,Suburb,1999,476
220.37,5,3,City,2010,350
303.42,2,4,City,2023,124
202.25,4,4,Suburb,1981,132
284.19,11,2,Suburb,2002,374
238.48,13,1,Suburb,2021,455
254.09,12,2,City,2013,624
252.7,4,2,City,1986,268
119.1,11,1,Suburb,1988,352
150.78,13,3,City,1975,689
231.51,10,1,City,1970,700
113.71,10,3,City,1980,590
279.55,3,4,City,1968,195
282.15,14,5,City,1986,896
246.29,5,3,City,1982,285
150.97,11,5,Suburb,2010,484
315.68,12,3,Suburb,1962,600
358.98,6,5,Suburb,1975,198
234.49,14,3,City,1967,938
258.36,4,2,Suburb,2001,124
238.11,7,2,Suburb,1994,287
259.76,3,2,City,2007,165
216.93,2,3,Suburb,2013,62
222.5,1,4,Suburb,1995,34
284.47,2,1,Suburb,1965,66
379.23,1,5,Suburb,1971,34
132.57,13,1,City,2018,702
217.95,12,3,Suburb,2024,516
147.07,3,3,City,2009,198
329.62,1,5,City,2002,61
186.08,6,4,Suburb,2002,300
129.79,12,3,City,2008,816
266.82,8,1,City,2014,480
339.65,5,1,City,2009,275
268.49,8,5,City,1980,496
238.3,10,2,Suburb,1972,480
251.77,13,4,Suburb,2001,598
317.91,2,3,City,1974,120
167.23,4,2,City,2009,240
217.39,8,2,City,1960,440
195,7,3,City,2010,406
147.9,10,5,Suburb,1993,300
203.18,12,1,City,2001,672
297.75,7,5,Suburb,2021,224
262.08,3,5,City,1991,162
267.19,2,1,City,2020,140
234.39,4,5,City,2013,272
259.29,12,1,Suburb,2017,396
172.06,9,4,Suburb,1983,396
204.39,5,4,Suburb,1986,215
237.46,7,5,City,1980,357
243.03,3,1,Suburb,1977,93
245.91,5,4,City,2014,290
215.72,9,5,City,2006,540
199.93,6,2,Suburb,2013,186
432.74,1,2,City,1977,55
284.47,7,1,Suburb,2023,315
251.95,12,1,City,2008,840
209.4,13,2,City,1994,650
195.1,10,4,City,1998,600
216.19,1,4,City,2017,57
244.06,1,4,City,2016,60
100.99,11,5,Suburb,1965,506
121.42,13,1,City,1979,793
182.83,12,1,City,2009,672
238.39,14,2,Suburb,1968,588
209.03,10,5,Suburb,1973,470
322.09,14,1,City,1982,742
127.18,13,5,Suburb,2007,585
175.31,6,1,City,2015,408
324.88,10,1,Suburb,1999,320
233.47,9,4,Suburb,1998,279
283.08,12,4,City,2002,768
359.81,5,1,Suburb,1990,150
179.12,4,2,City,1962,208
218.23,10,1,City,1963,550
206.89,1,2,City,1986,55
96.06,14,4,Suburb,1986,700
204.39,1,2,City,2006,60
282.8,7,4,Suburb,2019,350
260.41,11,3,City,1995,759
265.52,14,1,Suburb,2005,602
200.02,11,3,Suburb,2020,352
181.63,14,2,Suburb,2001,574
308.35,9,4,Suburb,1966,351
192.03,10,5,City,1989,560
244.15,9,4,City,2009,576
235.51,6,3,City,2006,300
321.07,8,1,City,1999,456
288.74,10,1,Suburb,1964,440
139.54,12,1,City,2017,768
146.6,2,2,Suburb,2003,96
262.92,8,2,Suburb,1991,400
220.55,9,1,City,1999,558
194.82,13,1,City,2016,845
291.62,11,1,City,1970,660
237.09,11,4,City,1999,638
228.26,8,3,City,2006,528
276.11,6,3,Suburb,1961,180
200.11,6,1,City,2011,384
328.04,5,1,City,2008,285
172.89,3,5,City,2018,210
268.03,4,3,Suburb,1997,124
319.21,9,4,City,1975,531
134.06,11,4,Suburb,1986,528
202.16,9,2,Suburb,1987,378
299.98,12,4,Suburb,2004,600
301.01,10,3,City,1992,650
213.49,11,5,Suburb,2019,462
176.42,1,4,Suburb,2009,32
287.72,1,1,Suburb,2005,44
302.68,8,4,City,1994,544
148.09,5,2,Suburb,2000,165
145.49,9,2,City,2017,531
239.6,12,2,Suburb,2014,564
266.26,6,5,Suburb,1964,276
205.13,9,5,City,1964,450
269.51,1,2,Suburb,1981,32
178,12,2,Suburb,1993,420
85.56,13,1,Suburb,2024,650
196.86,1,4,City,2018,69
228.91,10,1,City,1976,600
206.62,5,5,City,2010,265
148.46,6,2,Suburb,2008,234
105.26,11,2,Suburb,1968,363
190.92,1,2,Suburb,1974,39
283.91,4,2,City,1988,212
307.51,7,2,City,2012,476
302.96,7,5,City,1984,462
171.03,6,2,Suburb,1987,288
148.83,4,5,City,1982,256
257.53,6,2,City,1962,384
266.63,2,2,Suburb,1992,70
251.12,8,4,City,1976,504
92.16,11,1,Suburb,1993,462
167.69,1,1,Suburb,1967,31
222.87,5,5,City,2004,300
256.88,11,5,City,2019,682
275.27,7,4,Suburb,2015,322
234.3,1,4,City,1981,54
246.56,11,4,Suburb,1992,363
230.4,3,1,City,2009,150
269.98,8,2,City,2005,408
245.36,12,2,Suburb,2011,588
229.1,7,4,Suburb,1980,217
207.08,6,2,City,1983,372
230.12,8,3,City,2007,488
256.69,10,3,Suburb,1972,360
242.38,14,3,City,2023,742
249.91,1,5,City,1964,50
313.18,2,5,City,1977,104
242.29,6,4,Suburb,1996,300
182.09,11,2,City,2013,737
282.98,1,3,City,1991,67
134.8,2,4,City,1987,122
153.57,2,5,Suburb,2004,98
246.94,10,4,Suburb,1987,490
258.83,2,5,City,2024,116
142.79,8,4,Suburb,2001,344
199.56,6,2,Suburb,1992,258
184.88,12,3,City,1975,612
192.77,4,1,City,1972,248
286.88,4,3,Suburb,1980,176
271.28,3,2,City,2018,165
223.52,4,5,City,2006,272
188.87,6,4,City,1998,420
135.92,10,2,City,2002,510
318.29,14,1,Suburb,1986,448
263.75,7,1,Suburb,1996,329
178.28,6,4,City,1962,402
272.21,14,4,City,1966,756
220.18,12,2,Suburb,2017,600
205.87,2,1,City,1979,120
253.44,3,2,City,2024,150
175.96,3,5,City,1973,183
202.16,10,3,Suburb,2008,310
232.81,3,5,City,1996,174
191.94,11,5,City,1965,649
268.86,5,3,City,1965,315
347.83,7,5,City,1987,406
175.12,9,1,City,1972,558
115.11,8,1,Suburb,1972,280
93,8,2,City,1969,456
214.88,1,1,Suburb,1998,47
181.16,4,3,Suburb,1982,132
238.48,13,4,City,1996,715
233.56,12,4,City,1967,672
119.19,11,3,City,2019,715
105.26,9,5,City,1964,531
244.24,8,2,City,1986,488
233.74,10,3,City,1978,640
196.77,10,1,City,2002,680
115.66,9,2,City,2002,630
255.85,8,2,City,1994,456
308.53,3,2,City,2014,171
243.13,11,5,Suburb,2020,418
168.99,7,4,City,2006,420
227.71,10,4,City,2015,640
134.8,9,1,City,1977,630
294.41,5,2,Suburb,2024,175
230.21,2,1,Suburb,2012,60
108.32,4,1,Suburb,1970,188
204.94,10,4,City,1960,700
255.3,3,5,Suburb,1967,114
202.9,5,3,City,1978,330
206.62,14,5,City,2014,980
144.19,4,1,Suburb,1975,136
262.08,6,4,City,1971,324
182.09,11,1,Suburb,2021,374
82.78,8,4,Suburb,2017,328
200.3,8,4,Suburb,1980,320
289.39,10,5,City,1996,690
199.28,5,2,City,1964,265
339.19,12,2,City,1991,612
253.07,7,1,City,1969,427
247.12,13,1,Suburb,2021,559
216.37,2,3,City,1996,126
220.27,2,1,Suburb,2006,72
207.45,13,4,City,2008,832
204.85,11,4,Suburb,1983,550
259.76,12,2,Suburb,1985,444
163.14,11,3,City,2014,561
153.94,13,1,Suburb,1966,507
150.78,12,4,City,2000,792
359.53,2,3,City,1961,140
259.76,8,4,Suburb,1989,320
244.8,2,1,City,1979,106
155.15,1,2,Suburb,2015,30
265.8,11,3,City,1983,660
217.11,7,4,Suburb,1971,210
238.85,10,2,Suburb,1974,410
160.44,6,1,City,2007,378
235.32,14,1,City,2020,910
196.86,5,1,Suburb,1987,215
174.38,11,2,City,1962,638
273.13,9,1,Suburb,1975,297
123.56,9,1,City,1995,603
261.99,12,1,Suburb,1963,528
269.88,11,3,City,1968,682
166.85,2,1,Suburb,1971,80
170.76,1,4,City,2003,54
210.15,8,2,City,1978,480
243.41,7,5,Suburb,1972,350
214.7,5,2,Suburb,2014,150
253.35,10,4,Suburb,2024,450
340.86,1,2,Suburb,1962,42
191.38,7,2,Suburb,1984,287
111.86,1,3,Suburb,2011,38
279.17,10,2,City,1975,540
335.66,9,1,City,2002,459
250.65,10,3,Suburb,2015,490
153.2,13,4,City,1967,663
216.65,2,3,Suburb,2003,66
151.15,7,5,City,1997,462
267.1,7,2,Suburb,1982,217
135.82,12,4,Suburb,1965,504
205.04,2,1,City,2002,118
158.68,11,1,Suburb,2003,539
233.09,2,1,City,1982,130
200.67,1,5,City,1975,68
236.44,7,3,City,1968,378
226.22,8,3,City,1968,560
159.79,2,3,City,2017,136
266.07,9,1,City,2024,459
221.57,4,1,City,2018,220
159.7,1,5,City,1982,61
372.36,10,3,City,1978,690
256.13,9,2,City,1994,513
214.7,10,2,Suburb,2014,450
318.01,3,1,City,1999,192
346.06,7,5,City,1973,434
215.26,11,3,Suburb,1972,539
247.68,1,4,Suburb,2012,44
159.7,3,5,Suburb,1998,141
215.07,3,4,Suburb,2024,96
211.73,10,4,City,2015,700
237,3,2,City,1999,201
246.66,5,5,City,2005,280
261.61,4,5,Suburb,1966,152
240.43,11,5,Suburb,2004,451
145.02,8,3,City,1981,456
162.95,2,3,Suburb,1966,68
188.78,11,2,City,2011,616
206.24,11,2,Suburb,1962,451
293.95,7,3,Suburb,2017,350
148.18,9,3,City,2013,513
201.23,11,5,City,1968,638
287.53,12,2,City,2013,720
205.04,10,4,Suburb,2010,440
255.11,5,3,Suburb,1975,200
215.63,6,5,City,1971,330
241.73,13,2,City,1979,806
209.77,6,1,City,2012,408
268.68,10,4,Suburb,1990,440
123,1,4,Suburb,1980,48
200.86,3,5,City,1962,186
244.33,5,5,City,1980,260
259.94,9,1,City,1987,504
323.12,3,2,Suburb,1964,96
199,11,4,Suburb,2006,462
322.19,12,2,City,1979,684
181.35,3,1,Suburb,1997,105
312.25,3,3,City,1996,180
278.62,7,2,City,2017,420
164.62,6,2,City,1976,414
244.99,13,3,Suburb,2001,598
221.39,6,5,City,1991,420
265.98,11,5,City,2021,693
210.05,8,3,Suburb,1980,256
204.57,13,4,City,1992,689
314.94,2,4,City,1965,136
218.32,1,4,City,1991,57
279.17,2,1,City,2023,140
209.96,3,3,Suburb,1985,114
334.54,4,5,Suburb,2021,164
180.14,5,3,City,1964,270
184.32,10,2,Suburb,1970,470
325.16,10,5,Suburb,2008,300
195.47,1,4,Suburb,2021,46
330.18,12,2,Suburb,2019,480
283.54,13,5,Suburb,1961,455
214.61,12,1,Suburb,2018,540
105.35,1,4,Suburb,1984,46
223.52,14,2,Suburb,2001,490
231.51,13,5,City,2014,715
301.66,11,4,City,1997,561
329.34,10,2,City,2002,590
179.67,12,3,City,2012,708
277.5,10,3,City,1980,580
275.18,9,3,City,1979,540
295.43,9,3,City,1978,585
257.62,6,1,City,1992,420
96.9,3,5,Suburb,2022,123
214.51,5,5,City,2019,350
148.64,13,3,City,1978,728
211.45,11,4,Suburb,1987,396
289.3,6,4,Suburb,1981,216
244.89,13,3,City,2010,650
300.36,4,1,City,2022,260
247.31,5,3,City,2021,270
139.26,6,5,Suburb,1988,222
58.81,14,3,City,1991,742
234.58,5,3,Suburb,1984,190
210.7,3,4,City,1975,189
160.44,11,5,Suburb,1974,495
112.78,7,3,Suburb,2018,210
176.42,10,2,Suburb,2007,380
212,7,1,City,1977,469
268.68,2,3,City,1982,100
237.18,5,5,Suburb,2014,170
330.64,13,4,Suburb,2001,507
156.63,6,1,Suburb,1962,186
282.8,13,4,City,2011,780
227.89,13,1,Suburb,1970,611
270.53,6,5,City,2014,354
196.03,11,5,City,1984,682
295.34,10,4,Suburb,2000,340
244.24,2,2,Suburb,1996,94
180.05,6,3,City,2014,372
223.99,3,5,City,1968,210
209.03,9,1,City,1995,522
256.97,2,4,Suburb,2016,80
147.07,10,2,City,2022,500
222.87,9,5,City,1979,621
250.84,7,2,Suburb,2006,273
226.96,9,4,City,1979,549
313.45,12,4,Suburb,1965,480
275.74,14,5,Suburb,1988,420
224.27,6,5,Suburb,2008,234
239.04,11,1,Suburb,1965,429
244.24,12,4,Suburb,1998,480
251.3,14,5,Suburb,1991,658
104.61,9,3,Suburb,2008,297
204.94,4,4,Suburb,2002,180
127,10,4,Suburb,1987,500
309,7,4,City,2004,448
220.74,14,3,Suburb,2024,476
212.1,9,5,City,2009,630
283.82,6,5,City,2013,360
252.6,14,4,Suburb,2010,574
150.5,5,4,Suburb,2002,225
220.09,9,3,Suburb,2023,432
202.71,5,4,City,1989,325
109.9,5,1,Suburb,2001,235
179.3,1,3,City,1997,64
212.75,12,3,City,1974,708
217.21,4,5,City,2020,244
127.18,9,4,Suburb,1965,324
300.63,5,5,Suburb,1983,170
218.04,13,2,City,1973,650
227.24,12,1,City,1971,684
251.21,9,3,City,2014,495
172.89,13,1,City,2003,871
254.83,12,3,Suburb,2010,420
200.58,6,5,Suburb,1997,198
165.74,3,3,City,2000,156
262.54,6,4,City,2003,372
323.02,14,5,City,1975,714
272.48,4,1,Suburb,2009,160
285.58,6,5,Suburb,1997,276
190.54,4,3,City,1964,224
119.57,10,4,Suburb,1968,450
322.93,7,3,Suburb,1998,343
360.09,2,4,City,1986,108
326.37,9,3,Suburb,1991,405
202.71,6,1,Suburb,2023,276
148.74,7,5,Suburb,1992,273
154.59,12,2,Suburb,1977,396
113.9,9,5,Suburb,1964,351
217.67,7,4,Suburb,2018,343
330.55,12,5,City,1963,660
215.44,6,1,City,1975,420
244.71,11,1,City,2007,671
315.41,12,2,Suburb,1967,528
198.16,6,3,Suburb,2003,210
358.79,10,3,Suburb,1980,470
356,9,2,City,1985,594
216.19,6,5,City,1994,318
186.74,14,2,Suburb,1974,672
270.72,5,5,Suburb,1999,230
201.88,12,3,Suburb,1989,360
148.64,1,2,Suburb,1972,35
309.18,11,1,Suburb,1960,484
304.91,12,5,City,2002,672
235.04,6,1,City,1987,342
141.58,13,4,Suburb,1960,403
143.81,2,4,City,1999,118
231.89,12,4,Suburb,1993,360
191.84,12,2,City,1972,756
202.34,5,4,Suburb,2020,225
292.09,2,2,Suburb,1963,76
273.04,11,2,Suburb,1972,330
315.5,14,5,Suburb,1995,574
159.51,4,4,City,2020,252
202.16,9,4,Suburb,2017,423
274.81,14,4,Suburb,1974,532
254.28,5,4,Suburb,1971,245
325.72,14,4,Suburb,2020,658
252.51,9,2,City,2001,450
346.53,10,3,City,1991,630
260.31,2,1,City,1961,124
294.69,7,3,Suburb,1967,266
203.46,1,2,City,2013,56
225.75,8,5,Suburb,1967,368
284.75,6,4,City,1972,324
331.01,7,2,City,1988,455
272.76,11,4,Suburb,1972,495
219.34,13,5,City,2017,858
315.5,13,3,Suburb,2022,468
80.45,1,2,City,2006,65
131.18,3,4,Suburb,1997,132
269.7,1,1,Suburb,1999,48
225.75,14,1,Suburb,1960,686
264.68,4,5,Suburb,1961,128
229.01,1,4,City,1988,64
262.36,1,1,Suburb,1966,47
171.13,9,4,City,2016,540
262.36,8,3,Suburb,2014,328
290.23,14,1,Suburb,1995,518
305.19,9,3,Suburb,1966,396
357.4,14,5,Suburb,1969,616
240.9,7,4,City,1998,476
242.85,1,5,City,2017,61
124.49,1,2,Suburb,1999,37
189.8,1,4,City,1973,51
212.1,4,1,City,1960,260
293.95,10,2,Suburb,1976,400
184.6,3,1,City,2008,189
277.22,1,4,Suburb,1975,31
224.64,8,5,Suburb,1966,320
213.12,1,1,City,1974,55
241.18,4,3,City,1980,216
199,5,4,Suburb,2018,190
196.58,6,5,Suburb,2007,234
112.51,8,5,Suburb,2009,384
208.47,9,2,City,1969,567
193.15,10,2,Suburb,2011,390
190.82,10,5,Suburb,1989,440
252.23,8,2,Suburb,1993,328
268.12,5,5,Suburb,2024,245
240.06,4,3,Suburb,2019,156
290.32,1,5,City,1967,52
262.73,5,1,City,2024,345
205.32,13,2,City,2016,689
194.35,7,3,City,2004,406
245.36,9,1,City,2008,513
262.54,1,3,Suburb,2021,40
316.8,4,2,City,1998,228
303.24,1,1,Suburb,1980,33
189.15,14,4,City,2012,742
218.04,3,4,City,2004,201
268.95,8,3,Suburb,1987,264
295.15,11,1,City,2012,550
286.61,8,1,City,1968,400
